SiteType,SiteID,CameraCaptures,Settings,TriggerID,trap_day,ImageFile1,Image1DateTime,ImageURL,ImageEmbedCode,ImageFile2,Image2DateTime,file_issues,species_detected,human_detected,individuals,detection_duration,notes
building,GCBAR,GCBAR_CC_06Dec2021,20 second video,GCBAR_CC_06Dec2021_010,,09250010.AVI,2021:09:25 12:23:06-04:00,https://kaltura.uga.edu/media/t/1_24xngxll,"<iframe id=""kaltura_player"" src=""https://cdnapisec.kaltura.com/p/1727411/sp/172741100/embedIframeJs/uiconf_id/26879422/partner_id/1727411?iframeembed=true&playerId=kaltura_player&entry_id=1_24xngxll&flashvars[streamerType]=auto&amp;flashvars[localizationCode]=en&amp;flashvars[leadWithHTML5]=true&amp;flashvars[sideBarContainer.plugin]=true&amp;flashvars[sideBarContainer.position]=left&amp;flashvars[sideBarContainer.clickToClose]=true&amp;flashvars[chapters.plugin]=true&amp;flashvars[chapters.layout]=vertical&amp;flashvars[chapters.thumbnailRotator]=false&amp;flashvars[streamSelector.plugin]=true&amp;flashvars[EmbedPlayer.SpinnerTarget]=videoHolder&amp;flashvars[dualScreen.plugin]=true&amp;flashvars[hotspots.plugin]=1&amp;flashvars[Kaltura.addCrossoriginToIframe]=true&amp;&wid=1_p6xftp3w"" width=""640"" height=""360"" allowfullscreen webkitallowfullscreen mozAllowFullScreen allow=""autoplay *; fullscreen *; encrypted-media *"" sandbox=""allow-forms allow-same-origin allow-scripts allow-top-navigation allow-pointer-lock allow-popups allow-modals allow-orientation-lock allow-popups-to-escape-sandbox allow-presentation allow-top-navigation-by-user-activation"" frameborder=""0"" title=""Kaltura Player""></iframe>",,,,raccoon,,,20,
building,GCBAR,GCBAR_CC_06Dec2021,20 second video,GCBAR_CC_06Dec2021_011,,10010011.AVI,2021:10:02 06:23:42-04:00,https://kaltura.uga.edu/media/t/1_m16y30sb,"<iframe id=""kaltura_player"" src=""https://cdnapisec.kaltura.com/p/1727411/sp/172741100/embedIframeJs/uiconf_id/26879422/partner_id/1727411?iframeembed=true&playerId=kaltura_player&entry_id=1_m16y30sb&flashvars[streamerType]=auto&amp;flashvars[localizationCode]=en&amp;flashvars[leadWithHTML5]=true&amp;flashvars[sideBarContainer.plugin]=true&amp;flashvars[sideBarContainer.position]=left&amp;flashvars[sideBarContainer.clickToClose]=true&amp;flashvars[chapters.plugin]=true&amp;flashvars[chapters.layout]=vertical&amp;flashvars[chapters.thumbnailRotator]=false&amp;flashvars[streamSelector.plugin]=true&amp;flashvars[EmbedPlayer.SpinnerTarget]=videoHolder&amp;flashvars[dualScreen.plugin]=true&amp;flashvars[hotspots.plugin]=1&amp;flashvars[Kaltura.addCrossoriginToIframe]=true&amp;&wid=1_qs5qxqla"" width=""640"" height=""360"" allowfullscreen webkitallowfullscreen mozAllowFullScreen allow=""autoplay *; fullscreen *; encrypted-media *"" sandbox=""allow-forms allow-same-origin allow-scripts allow-top-navigation allow-pointer-lock allow-popups allow-modals allow-orientation-lock allow-popups-to-escape-sandbox allow-presentation allow-top-navigation-by-user-activation"" frameborder=""0"" title=""Kaltura Player""></iframe>",,,,small_rodent,,,20,
building,GCBAR,GCBAR_CC_06Dec2021,30 second video,GCBAR_CC_06Dec2021_012,,10040012.AVI,2021:10:04 16:18:02-04:00,https://kaltura.uga.edu/media/t/1_rc2we2jp,"<iframe id=""kaltura_player"" src=""https://cdnapisec.kaltura.com/p/1727411/sp/172741100/embedIframeJs/uiconf_id/26879422/partner_id/1727411?iframeembed=true&playerId=kaltura_player&entry_id=1_rc2we2jp&flashvars[streamerType]=auto&amp;flashvars[localizationCode]=en&amp;flashvars[leadWithHTML5]=true&amp;flashvars[sideBarContainer.plugin]=true&amp;flashvars[sideBarContainer.position]=left&amp;flashvars[sideBarContainer.clickToClose]=true&amp;flashvars[chapters.plugin]=true&amp;flashvars[chapters.layout]=vertical&amp;flashvars[chapters.thumbnailRotator]=false&amp;flashvars[streamSelector.plugin]=true&amp;flashvars[EmbedPlayer.SpinnerTarget]=videoHolder&amp;flashvars[dualScreen.plugin]=true&amp;flashvars[hotspots.plugin]=1&amp;flashvars[Kaltura.addCrossoriginToIframe]=true&amp;&wid=1_pzt8jd1u"" width=""640"" height=""360"" allowfullscreen webkitallowfullscreen mozAllowFullScreen allow=""autoplay *; fullscreen *; encrypted-media *"" sandbox=""allow-forms allow-same-origin allow-scripts allow-top-navigation allow-pointer-lock allow-popups allow-modals allow-orientation-lock allow-popups-to-escape-sandbox allow-presentation allow-top-navigation-by-user-activation"" frameborder=""0"" title=""Kaltura Player""></iframe>",,,,bird,,,30,
building,GCBAR,GCBAR_CC_06Dec2021,20 second video,GCBAR_CC_06Dec2021_013,,10090013.AVI,2021:10:09 12:26:42-04:00,https://kaltura.uga.edu/media/t/1_droml27j,"<iframe id=""kaltura_player"" src=""https://cdnapisec.kaltura.com/p/1727411/sp/172741100/embedIframeJs/uiconf_id/26879422/partner_id/1727411?iframeembed=true&playerId=kaltura_player&entry_id=1_droml27j&flashvars[streamerType]=auto&amp;flashvars[localizationCode]=en&amp;flashvars[leadWithHTML5]=true&amp;flashvars[sideBarContainer.plugin]=true&amp;flashvars[sideBarContainer.position]=left&amp;flashvars[sideBarContainer.clickToClose]=true&amp;flashvars[chapters.plugin]=true&amp;flashvars[chapters.layout]=vertical&amp;flashvars[chapters.thumbnailRotator]=false&amp;flashvars[streamSelector.plugin]=true&amp;flashvars[EmbedPlayer.SpinnerTarget]=videoHolder&amp;flashvars[dualScreen.plugin]=true&amp;flashvars[hotspots.plugin]=1&amp;flashvars[Kaltura.addCrossoriginToIframe]=true&amp;&wid=1_0umj1ods"" width=""640"" height=""360"" allowfullscreen webkitallowfullscreen mozAllowFullScreen allow=""autoplay *; fullscreen *; encrypted-media *"" sandbox=""allow-forms allow-same-origin allow-scripts allow-top-navigation allow-pointer-lock allow-popups allow-modals allow-orientation-lock allow-popups-to-escape-sandbox allow-presentation allow-top-navigation-by-user-activation"" frameborder=""0"" title=""Kaltura Player""></iframe>",,,,small_rodent,,,20,
building,GCBAR,GCBAR_CC_06Dec2021,20 second video,GCBAR_CC_06Dec2021_014,,10150014.AVI,2021:10:16 04:19:02-04:00,https://kaltura.uga.edu/media/t/1_rd6ri9ea,"<iframe id=""kaltura_player"" src=""https://cdnapisec.kaltura.com/p/1727411/sp/172741100/embedIframeJs/uiconf_id/26879422/partner_id/1727411?iframeembed=true&playerId=kaltura_player&entry_id=1_rd6ri9ea&flashvars[streamerType]=auto&amp;flashvars[localizationCode]=en&amp;flashvars[leadWithHTML5]=true&amp;flashvars[sideBarContainer.plugin]=true&amp;flashvars[sideBarContainer.position]=left&amp;flashvars[sideBarContainer.clickToClose]=true&amp;flashvars[chapters.plugin]=true&amp;flashvars[chapters.layout]=vertical&amp;flashvars[chapters.thumbnailRotator]=false&amp;flashvars[streamSelector.plugin]=true&amp;flashvars[EmbedPlayer.SpinnerTarget]=videoHolder&amp;flashvars[dualScreen.plugin]=true&amp;flashvars[hotspots.plugin]=1&amp;flashvars[Kaltura.addCrossoriginToIframe]=true&amp;&wid=1_ku1kd499"" width=""640"" height=""360"" allowfullscreen webkitallowfullscreen mozAllowFullScreen allow=""autoplay *; fullscreen *; encrypted-media *"" sandbox=""allow-forms allow-same-origin allow-scripts allow-top-navigation allow-pointer-lock allow-popups allow-modals allow-orientation-lock allow-popups-to-escape-sandbox allow-presentation allow-top-navigation-by-user-activation"" frameborder=""0"" title=""Kaltura Player""></iframe>",,,,raccoon,,,20,
building,GCBAR,GCBAR_CC_06Dec2021,20 second video,GCBAR_CC_06Dec2021_015,,10160015.AVI,2021:10:17 07:20:44-04:00,https://kaltura.uga.edu/media/t/1_y9iibt9w,"<iframe id=""kaltura_player"" src=""https://cdnapisec.kaltura.com/p/1727411/sp/172741100/embedIframeJs/uiconf_id/26879422/partner_id/1727411?iframeembed=true&playerId=kaltura_player&entry_id=1_y9iibt9w&flashvars[streamerType]=auto&amp;flashvars[localizationCode]=en&amp;flashvars[leadWithHTML5]=true&amp;flashvars[sideBarContainer.plugin]=true&amp;flashvars[sideBarContainer.position]=left&amp;flashvars[sideBarContainer.clickToClose]=true&amp;flashvars[chapters.plugin]=true&amp;flashvars[chapters.layout]=vertical&amp;flashvars[chapters.thumbnailRotator]=false&amp;flashvars[streamSelector.plugin]=true&amp;flashvars[EmbedPlayer.SpinnerTarget]=videoHolder&amp;flashvars[dualScreen.plugin]=true&amp;flashvars[hotspots.plugin]=1&amp;flashvars[Kaltura.addCrossoriginToIframe]=true&amp;&wid=1_p4f3pi3m"" width=""640"" height=""360"" allowfullscreen webkitallowfullscreen mozAllowFullScreen allow=""autoplay *; fullscreen *; encrypted-media *"" sandbox=""allow-forms allow-same-origin allow-scripts allow-top-navigation allow-pointer-lock allow-popups allow-modals allow-orientation-lock allow-popups-to-escape-sandbox allow-presentation allow-top-navigation-by-user-activation"" frameborder=""0"" title=""Kaltura Player""></iframe>",,,,small_rodent,,,20,
building,GCBAR,GCBAR_CC_06Dec2021,20 second video,GCBAR_CC_06Dec2021_016,,10160016.AVI,2021:10:17 07:21:50-04:00,https://kaltura.uga.edu/media/t/1_vvbb3mdp,"<iframe id=""kaltura_player"" src=""https://cdnapisec.kaltura.com/p/1727411/sp/172741100/embedIframeJs/uiconf_id/26879422/partner_id/1727411?iframeembed=true&playerId=kaltura_player&entry_id=1_vvbb3mdp&flashvars[streamerType]=auto&amp;flashvars[localizationCode]=en&amp;flashvars[leadWithHTML5]=true&amp;flashvars[sideBarContainer.plugin]=true&amp;flashvars[sideBarContainer.position]=left&amp;flashvars[sideBarContainer.clickToClose]=true&amp;flashvars[chapters.plugin]=true&amp;flashvars[chapters.layout]=vertical&amp;flashvars[chapters.thumbnailRotator]=false&amp;flashvars[streamSelector.plugin]=true&amp;flashvars[EmbedPlayer.SpinnerTarget]=videoHolder&amp;flashvars[dualScreen.plugin]=true&amp;flashvars[hotspots.plugin]=1&amp;flashvars[Kaltura.addCrossoriginToIframe]=true&amp;&wid=1_jnorxdlu"" width=""640"" height=""360"" allowfullscreen webkitallowfullscreen mozAllowFullScreen allow=""autoplay *; fullscreen *; encrypted-media *"" sandbox=""allow-forms allow-same-origin allow-scripts allow-top-navigation allow-pointer-lock allow-popups allow-modals allow-orientation-lock allow-popups-to-escape-sandbox allow-presentation allow-top-navigation-by-user-activation"" frameborder=""0"" title=""Kaltura Player""></iframe>",,,,false_trigger,,,20,
building,GCBAR,GCBAR_CC_06Dec2021,20 second video,GCBAR_CC_06Dec2021_017,,10160017.AVI,2021:10:17 07:23:08-04:00,https://kaltura.uga.edu/media/t/1_mgqw8xlc,"<iframe id=""kaltura_player"" src=""https://cdnapisec.kaltura.com/p/1727411/sp/172741100/embedIframeJs/uiconf_id/26879422/partner_id/1727411?iframeembed=true&playerId=kaltura_player&entry_id=1_mgqw8xlc&flashvars[streamerType]=auto&amp;flashvars[localizationCode]=en&amp;flashvars[leadWithHTML5]=true&amp;flashvars[sideBarContainer.plugin]=true&amp;flashvars[sideBarContainer.position]=left&amp;flashvars[sideBarContainer.clickToClose]=true&amp;flashvars[chapters.plugin]=true&amp;flashvars[chapters.layout]=vertical&amp;flashvars[chapters.thumbnailRotator]=false&amp;flashvars[streamSelector.plugin]=true&amp;flashvars[EmbedPlayer.SpinnerTarget]=videoHolder&amp;flashvars[dualScreen.plugin]=true&amp;flashvars[hotspots.plugin]=1&amp;flashvars[Kaltura.addCrossoriginToIframe]=true&amp;&wid=1_xpbz36dw"" width=""640"" height=""360"" allowfullscreen webkitallowfullscreen mozAllowFullScreen allow=""autoplay *; fullscreen *; encrypted-media *"" sandbox=""allow-forms allow-same-origin allow-scripts allow-top-navigation allow-pointer-lock allow-popups allow-modals allow-orientation-lock allow-popups-to-escape-sandbox allow-presentation allow-top-navigation-by-user-activation"" frameborder=""0"" title=""Kaltura Player""></iframe>",,,,small_rodent,,,20,
building,GCBAR,GCBAR_CC_06Dec2021,20 second video,GCBAR_CC_06Dec2021_018,,10160018.AVI,2021:10:17 07:35:42-04:00,https://kaltura.uga.edu/media/t/1_gv8q7n7t,"<iframe id=""kaltura_player"" src=""https://cdnapisec.kaltura.com/p/1727411/sp/172741100/embedIframeJs/uiconf_id/26879422/partner_id/1727411?iframeembed=true&playerId=kaltura_player&entry_id=1_gv8q7n7t&flashvars[streamerType]=auto&amp;flashvars[localizationCode]=en&amp;flashvars[leadWithHTML5]=true&amp;flashvars[sideBarContainer.plugin]=true&amp;flashvars[sideBarContainer.position]=left&amp;flashvars[sideBarContainer.clickToClose]=true&amp;flashvars[chapters.plugin]=true&amp;flashvars[chapters.layout]=vertical&amp;flashvars[chapters.thumbnailRotator]=false&amp;flashvars[streamSelector.plugin]=true&amp;flashvars[EmbedPlayer.SpinnerTarget]=videoHolder&amp;flashvars[dualScreen.plugin]=true&amp;flashvars[hotspots.plugin]=1&amp;flashvars[Kaltura.addCrossoriginToIframe]=true&amp;&wid=1_dmgvc2ks"" width=""640"" height=""360"" allowfullscreen webkitallowfullscreen mozAllowFullScreen allow=""autoplay *; fullscreen *; encrypted-media *"" sandbox=""allow-forms allow-same-origin allow-scripts allow-top-navigation allow-pointer-lock allow-popups allow-modals allow-orientation-lock allow-popups-to-escape-sandbox allow-presentation allow-top-navigation-by-user-activation"" frameborder=""0"" title=""Kaltura Player""></iframe>",,,,small_rodent,,,20,
building,GCBAR,GCBAR_CC_06Dec2021,20 second video,GCBAR_CC_06Dec2021_019,,10170019.AVI,2021:10:17 11:39:08-04:00,,,,,,raccoon,,,20,
building,GCBAR,GCBAR_CC_06Dec2021,20 second video,GCBAR_CC_06Dec2021_020,,10180020.AVI,2021:10:18 13:11:26-04:00,https://kaltura.uga.edu/media/t/1_kebbpjzb,"<iframe id=""kaltura_player"" src=""https://cdnapisec.kaltura.com/p/1727411/sp/172741100/embedIframeJs/uiconf_id/26879422/partner_id/1727411?iframeembed=true&playerId=kaltura_player&entry_id=1_kebbpjzb&flashvars[streamerType]=auto&amp;flashvars[localizationCode]=en&amp;flashvars[leadWithHTML5]=true&amp;flashvars[sideBarContainer.plugin]=true&amp;flashvars[sideBarContainer.position]=left&amp;flashvars[sideBarContainer.clickToClose]=true&amp;flashvars[chapters.plugin]=true&amp;flashvars[chapters.layout]=vertical&amp;flashvars[chapters.thumbnailRotator]=false&amp;flashvars[streamSelector.plugin]=true&amp;flashvars[EmbedPlayer.SpinnerTarget]=videoHolder&amp;flashvars[dualScreen.plugin]=true&amp;flashvars[hotspots.plugin]=1&amp;flashvars[Kaltura.addCrossoriginToIframe]=true&amp;&wid=1_lirutqu3"" width=""640"" height=""360"" allowfullscreen webkitallowfullscreen mozAllowFullScreen allow=""autoplay *; fullscreen *; encrypted-media *"" sandbox=""allow-forms allow-same-origin allow-scripts allow-top-navigation allow-pointer-lock allow-popups allow-modals allow-orientation-lock allow-popups-to-escape-sandbox allow-presentation allow-top-navigation-by-user-activation"" frameborder=""0"" title=""Kaltura Player""></iframe>",,,,raccoon,,,20,
building,GCBAR,GCBAR_CC_06Dec2021,20 second video,GCBAR_CC_06Dec2021_021,,10180021.AVI,2021:10:18 13:41:32-04:00,https://kaltura.uga.edu/media/t/1_rdxc22hh,"<iframe id=""kaltura_player"" src=""https://cdnapisec.kaltura.com/p/1727411/sp/172741100/embedIframeJs/uiconf_id/26879422/partner_id/1727411?iframeembed=true&playerId=kaltura_player&entry_id=1_rdxc22hh&flashvars[streamerType]=auto&amp;flashvars[localizationCode]=en&amp;flashvars[leadWithHTML5]=true&amp;flashvars[sideBarContainer.plugin]=true&amp;flashvars[sideBarContainer.position]=left&amp;flashvars[sideBarContainer.clickToClose]=true&amp;flashvars[chapters.plugin]=true&amp;flashvars[chapters.layout]=vertical&amp;flashvars[chapters.thumbnailRotator]=false&amp;flashvars[streamSelector.plugin]=true&amp;flashvars[EmbedPlayer.SpinnerTarget]=videoHolder&amp;flashvars[dualScreen.plugin]=true&amp;flashvars[hotspots.plugin]=1&amp;flashvars[Kaltura.addCrossoriginToIframe]=true&amp;&wid=1_lmwevz0s"" width=""640"" height=""360"" allowfullscreen webkitallowfullscreen mozAllowFullScreen allow=""autoplay *; fullscreen *; encrypted-media *"" sandbox=""allow-forms allow-same-origin allow-scripts allow-top-navigation allow-pointer-lock allow-popups allow-modals allow-orientation-lock allow-popups-to-escape-sandbox allow-presentation allow-top-navigation-by-user-activation"" frameborder=""0"" title=""Kaltura Player""></iframe>",,,,small_rodent,,,20,
building,GCBAR,GCBAR_CC_06Dec2021,20 second video,GCBAR_CC_06Dec2021_022,,10180022.AVI,2021:10:18 13:42:12-04:00,https://kaltura.uga.edu/media/t/1_roy1e3f4,"<iframe id=""kaltura_player"" src=""https://cdnapisec.kaltura.com/p/1727411/sp/172741100/embedIframeJs/uiconf_id/26879422/partner_id/1727411?iframeembed=true&playerId=kaltura_player&entry_id=1_roy1e3f4&flashvars[streamerType]=auto&amp;flashvars[localizationCode]=en&amp;flashvars[leadWithHTML5]=true&amp;flashvars[sideBarContainer.plugin]=true&amp;flashvars[sideBarContainer.position]=left&amp;flashvars[sideBarContainer.clickToClose]=true&amp;flashvars[chapters.plugin]=true&amp;flashvars[chapters.layout]=vertical&amp;flashvars[chapters.thumbnailRotator]=false&amp;flashvars[streamSelector.plugin]=true&amp;flashvars[EmbedPlayer.SpinnerTarget]=videoHolder&amp;flashvars[dualScreen.plugin]=true&amp;flashvars[hotspots.plugin]=1&amp;flashvars[Kaltura.addCrossoriginToIframe]=true&amp;&wid=1_nira1385"" width=""640"" height=""360"" allowfullscreen webkitallowfullscreen mozAllowFullScreen allow=""autoplay *; fullscreen *; encrypted-media *"" sandbox=""allow-forms allow-same-origin allow-scripts allow-top-navigation allow-pointer-lock allow-popups allow-modals allow-orientation-lock allow-popups-to-escape-sandbox allow-presentation allow-top-navigation-by-user-activation"" frameborder=""0"" title=""Kaltura Player""></iframe>",,,,raccoon,,,20,
building,GCBAR,GCBAR_CC_06Dec2021,20 second video,GCBAR_CC_06Dec2021_023,,10180023.AVI,2021:10:18 13:47:06-04:00,https://kaltura.uga.edu/media/t/1_xz22qby5,"<iframe id=""kaltura_player"" src=""https://cdnapisec.kaltura.com/p/1727411/sp/172741100/embedIframeJs/uiconf_id/26879422/partner_id/1727411?iframeembed=true&playerId=kaltura_player&entry_id=1_xz22qby5&flashvars[streamerType]=auto&amp;flashvars[localizationCode]=en&amp;flashvars[leadWithHTML5]=true&amp;flashvars[sideBarContainer.plugin]=true&amp;flashvars[sideBarContainer.position]=left&amp;flashvars[sideBarContainer.clickToClose]=true&amp;flashvars[chapters.plugin]=true&amp;flashvars[chapters.layout]=vertical&amp;flashvars[chapters.thumbnailRotator]=false&amp;flashvars[streamSelector.plugin]=true&amp;flashvars[EmbedPlayer.SpinnerTarget]=videoHolder&amp;flashvars[dualScreen.plugin]=true&amp;flashvars[hotspots.plugin]=1&amp;flashvars[Kaltura.addCrossoriginToIframe]=true&amp;&wid=1_uzkecrav"" width=""640"" height=""360"" allowfullscreen webkitallowfullscreen mozAllowFullScreen allow=""autoplay *; fullscreen *; encrypted-media *"" sandbox=""allow-forms allow-same-origin allow-scripts allow-top-navigation allow-pointer-lock allow-popups allow-modals allow-orientation-lock allow-popups-to-escape-sandbox allow-presentation allow-top-navigation-by-user-activation"" frameborder=""0"" title=""Kaltura Player""></iframe>",,,,small_rodent,,,20,
building,GCBAR,GCBAR_CC_06Dec2021,20 second video,GCBAR_CC_06Dec2021_024,,10190024.AVI,2021:10:19 11:17:06-04:00,https://kaltura.uga.edu/media/t/1_1tfyfhxi,"<iframe id=""kaltura_player"" src=""https://cdnapisec.kaltura.com/p/1727411/sp/172741100/embedIframeJs/uiconf_id/26879422/partner_id/1727411?iframeembed=true&playerId=kaltura_player&entry_id=1_1tfyfhxi&flashvars[streamerType]=auto&amp;flashvars[localizationCode]=en&amp;flashvars[leadWithHTML5]=true&amp;flashvars[sideBarContainer.plugin]=true&amp;flashvars[sideBarContainer.position]=left&amp;flashvars[sideBarContainer.clickToClose]=true&amp;flashvars[chapters.plugin]=true&amp;flashvars[chapters.layout]=vertical&amp;flashvars[chapters.thumbnailRotator]=false&amp;flashvars[streamSelector.plugin]=true&amp;flashvars[EmbedPlayer.SpinnerTarget]=videoHolder&amp;flashvars[dualScreen.plugin]=true&amp;flashvars[hotspots.plugin]=1&amp;flashvars[Kaltura.addCrossoriginToIframe]=true&amp;&wid=1_wo6xjx2y"" width=""640"" height=""360"" allowfullscreen webkitallowfullscreen mozAllowFullScreen allow=""autoplay *; fullscreen *; encrypted-media *"" sandbox=""allow-forms allow-same-origin allow-scripts allow-top-navigation allow-pointer-lock allow-popups allow-modals allow-orientation-lock allow-popups-to-escape-sandbox allow-presentation allow-top-navigation-by-user-activation"" frameborder=""0"" title=""Kaltura Player""></iframe>",,,,small_rodent,,,20,
building,GCBAR,GCBAR_CC_06Dec2021,20 second video,GCBAR_CC_06Dec2021_025,,10190025.AVI,2021:10:19 11:17:46-04:00,https://kaltura.uga.edu/media/t/1_t3gn932i,"<iframe id=""kaltura_player"" src=""https://cdnapisec.kaltura.com/p/1727411/sp/172741100/embedIframeJs/uiconf_id/26879422/partner_id/1727411?iframeembed=true&playerId=kaltura_player&entry_id=1_t3gn932i&flashvars[streamerType]=auto&amp;flashvars[localizationCode]=en&amp;flashvars[leadWithHTML5]=true&amp;flashvars[sideBarContainer.plugin]=true&amp;flashvars[sideBarContainer.position]=left&amp;flashvars[sideBarContainer.clickToClose]=true&amp;flashvars[chapters.plugin]=true&amp;flashvars[chapters.layout]=vertical&amp;flashvars[chapters.thumbnailRotator]=false&amp;flashvars[streamSelector.plugin]=true&amp;flashvars[EmbedPlayer.SpinnerTarget]=videoHolder&amp;flashvars[dualScreen.plugin]=true&amp;flashvars[hotspots.plugin]=1&amp;flashvars[Kaltura.addCrossoriginToIframe]=true&amp;&wid=1_khu9swwu"" width=""640"" height=""360"" allowfullscreen webkitallowfullscreen mozAllowFullScreen allow=""autoplay *; fullscreen *; encrypted-media *"" sandbox=""allow-forms allow-same-origin allow-scripts allow-top-navigation allow-pointer-lock allow-popups allow-modals allow-orientation-lock allow-popups-to-escape-sandbox allow-presentation allow-top-navigation-by-user-activation"" frameborder=""0"" title=""Kaltura Player""></iframe>",,,,small_rodent,,,20,
building,GCBAR,GCBAR_CC_06Dec2021,20 second video,GCBAR_CC_06Dec2021_026,,10190026.AVI,2021:10:19 13:36:40-04:00,https://kaltura.uga.edu/media/t/1_dyjntnlf,"<iframe id=""kaltura_player"" src=""https://cdnapisec.kaltura.com/p/1727411/sp/172741100/embedIframeJs/uiconf_id/26879422/partner_id/1727411?iframeembed=true&playerId=kaltura_player&entry_id=1_dyjntnlf&flashvars[streamerType]=auto&amp;flashvars[localizationCode]=en&amp;flashvars[leadWithHTML5]=true&amp;flashvars[sideBarContainer.plugin]=true&amp;flashvars[sideBarContainer.position]=left&amp;flashvars[sideBarContainer.clickToClose]=true&amp;flashvars[chapters.plugin]=true&amp;flashvars[chapters.layout]=vertical&amp;flashvars[chapters.thumbnailRotator]=false&amp;flashvars[streamSelector.plugin]=true&amp;flashvars[EmbedPlayer.SpinnerTarget]=videoHolder&amp;flashvars[dualScreen.plugin]=true&amp;flashvars[hotspots.plugin]=1&amp;flashvars[Kaltura.addCrossoriginToIframe]=true&amp;&wid=1_pti4e6e8"" width=""640"" height=""360"" allowfullscreen webkitallowfullscreen mozAllowFullScreen allow=""autoplay *; fullscreen *; encrypted-media *"" sandbox=""allow-forms allow-same-origin allow-scripts allow-top-navigation allow-pointer-lock allow-popups allow-modals allow-orientation-lock allow-popups-to-escape-sandbox allow-presentation allow-top-navigation-by-user-activation"" frameborder=""0"" title=""Kaltura Player""></iframe>",,,,raccoon,,,20,
