TriggerID,ImageFile1,ImageDate1,ImageFile2,ImageDate2,subject_id,project_id,workflow_id,subject_set_id,classifications_count,retired_at,retirement_reason,created_at,updated_at,location_list_0,location_list_1,class.count,top_identity,top_value,consensus_pct
GCETRF_CC_13Sep2021_06170049_frame_4,06170049_frame_401.png,6/17/2021 19:11,06170049_frame_402.png,6/17/2021 19:11,99754356,9858,26731,120984,10,2024-06-25 16:36:55 UTC,classification_count,2024-06-03 21:10:39 UTC,2024-06-03 21:10:39 UTC,https://panoptes-uploads.zooniverse.org/subject_location/249780d7-ae05-4cb5-b4fc-5ef6479102b0.png,https://panoptes-uploads.zooniverse.org/subject_location/d50b7c74-a103-4122-951a-c48d1978bd7b.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_06170050_frame_4,06170050_frame_401.png,6/17/2021 19:13,06170050_frame_402.png,6/17/2021 19:13,99754357,9858,26731,120984,10,2024-06-24 22:59:51 UTC,classification_count,2024-06-03 21:10:39 UTC,2024-06-03 21:10:39 UTC,https://panoptes-uploads.zooniverse.org/subject_location/3c73d137-c389-45de-af9c-f24cff9d8c74.png,https://panoptes-uploads.zooniverse.org/subject_location/112378a6-4529-4d28-8d5a-c116b48b1ea0.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_06220054_frame_4,06220054_frame_401.png,6/23/2021 5:25,06220054_frame_402.png,6/23/2021 5:25,99754358,9858,26731,120984,10,2024-06-25 23:33:38 UTC,classification_count,2024-06-03 21:10:39 UTC,2024-06-03 21:10:39 UTC,https://panoptes-uploads.zooniverse.org/subject_location/b8927edf-006e-4671-b68e-a0d803edeafc.png,https://panoptes-uploads.zooniverse.org/subject_location/b89dac4d-9780-49b3-af3b-f8155f70e930.png,10,NOTHINGHERE,9,90
GCETRF_CC_13Sep2021_06270061_frame_4,06270061_frame_401.png,6/28/2021 5:56,06270061_frame_402.png,6/28/2021 5:56,99754359,9858,26731,120984,10,2024-06-26 12:19:39 UTC,classification_count,2024-06-03 21:10:44 UTC,2024-06-03 21:10:44 UTC,https://panoptes-uploads.zooniverse.org/subject_location/ab4f54cd-9b2d-44f5-b570-07da1e37957b.png,https://panoptes-uploads.zooniverse.org/subject_location/6fe00812-bc65-4a38-a1c9-ef81124875da.png,10,NOTHINGHERE,6,60
GCETRF_CC_13Sep2021_07150064_frame_4,07150064_frame_401.png,7/15/2021 15:54,07150064_frame_402.png,7/15/2021 15:54,99754360,9858,26731,120984,10,2024-06-25 18:46:15 UTC,classification_count,2024-06-03 21:10:44 UTC,2024-06-03 21:10:44 UTC,https://panoptes-uploads.zooniverse.org/subject_location/04b1aef2-2062-42c5-b5d4-6b1c0db8ef25.png,https://panoptes-uploads.zooniverse.org/subject_location/0da15658-6165-48a3-8c86-8c4e9b7494b1.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_08040075_frame_4,08040075_frame_401.png,8/4/2021 20:33,08040075_frame_402.png,8/4/2021 20:33,99754361,9858,26731,120984,10,2024-06-25 21:49:31 UTC,classification_count,2024-06-03 21:10:47 UTC,2024-06-03 21:10:47 UTC,https://panoptes-uploads.zooniverse.org/subject_location/8556db21-234c-44f4-9adf-8be5539508d5.png,https://panoptes-uploads.zooniverse.org/subject_location/9051030a-f8ed-45d6-9b9b-f935a6f00726.png,10,HUMANORVEHICLE,5,50
GCETRF_CC_13Sep2021_08050078_frame_4,08050078_frame_401.png,8/6/2021 6:59,08050078_frame_402.png,8/6/2021 6:59,99754362,9858,26731,120984,10,2024-06-24 16:33:56 UTC,classification_count,2024-06-03 21:10:47 UTC,2024-06-03 21:10:47 UTC,https://panoptes-uploads.zooniverse.org/subject_location/b22dcfc5-564a-46d7-bafb-00105847e115.png,https://panoptes-uploads.zooniverse.org/subject_location/b7a2134a-015e-42d9-acd6-ae1258c1d9ce.png,10,NOTHINGHERE,7,70
GCETRF_CC_13Sep2021_08190079_frame_4,08190079_frame_401.png,8/19/2021 22:29,08190079_frame_402.png,8/19/2021 22:29,99754363,9858,26731,120984,10,2024-06-26 07:54:33 UTC,classification_count,2024-06-03 21:10:47 UTC,2024-06-03 21:10:47 UTC,https://panoptes-uploads.zooniverse.org/subject_location/ee5b6b3c-56ac-4482-9681-41cd08698d27.png,https://panoptes-uploads.zooniverse.org/subject_location/7c5c9abf-c0ed-49f8-847e-f9a89da2a28a.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_08220080_frame_4,08220080_frame_401.png,8/23/2021 8:59,08220080_frame_402.png,8/23/2021 8:59,99754364,9858,26731,120984,10,2024-06-24 19:19:50 UTC,classification_count,2024-06-03 21:10:47 UTC,2024-06-03 21:10:47 UTC,https://panoptes-uploads.zooniverse.org/subject_location/3e693140-57ab-4ff6-a477-61ef9d601a5b.png,https://panoptes-uploads.zooniverse.org/subject_location/96bd2a2c-3afe-4ddd-8298-fd947fce49da.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_08240081_frame_4,08240081_frame_401.png,8/25/2021 1:35,08240081_frame_402.png,8/25/2021 1:35,99754365,9858,26731,120984,10,2024-06-25 16:50:56 UTC,classification_count,2024-06-03 21:10:48 UTC,2024-06-03 21:10:48 UTC,https://panoptes-uploads.zooniverse.org/subject_location/bdc1cce0-8e01-44a0-a192-5eec3cbd440d.png,https://panoptes-uploads.zooniverse.org/subject_location/0d1f63bc-aad5-401d-8492-aa714d654c33.png,10,HUMANORVEHICLE,10,100
GCETRF_CC_13Sep2021_08270088_frame_4,08270088_frame_401.png,8/28/2021 5:14,08270088_frame_402.png,8/28/2021 5:14,99754366,9858,26731,120984,10,2024-06-23 18:08:01 UTC,classification_count,2024-06-03 21:10:53 UTC,2024-06-03 21:10:53 UTC,https://panoptes-uploads.zooniverse.org/subject_location/e7fdb0f3-3955-4539-9b3e-5b75bc2b0593.png,https://panoptes-uploads.zooniverse.org/subject_location/a4109c36-7d67-490a-a8c1-3828d7b7d995.png,10,PARTIALANIMAL,6,60
GCETRF_CC_13Sep2021_08270089_frame_4,08270089_frame_401.png,8/28/2021 5:15,08270089_frame_402.png,8/28/2021 5:15,99754367,9858,26731,120984,10,2024-06-24 15:41:48 UTC,classification_count,2024-06-03 21:10:53 UTC,2024-06-03 21:10:53 UTC,https://panoptes-uploads.zooniverse.org/subject_location/f99365be-249e-499d-9281-f0a4d094bbb7.png,https://panoptes-uploads.zooniverse.org/subject_location/78c19903-b0df-43c4-9008-165d219c640a.png,10,RINGTAIL,5,50
GCETRF_CC_13Sep2021_08280090_frame_4,08280090_frame_401.png,8/29/2021 6:55,08280090_frame_402.png,8/29/2021 6:55,99754368,9858,26731,120984,10,2024-06-25 15:16:31 UTC,classification_count,2024-06-03 21:10:53 UTC,2024-06-03 21:10:53 UTC,https://panoptes-uploads.zooniverse.org/subject_location/c9ce90c2-383a-41ad-a9a3-f38e11d170cd.png,https://panoptes-uploads.zooniverse.org/subject_location/52e5bdc9-bc03-47d7-ad9c-e63d0ad2d7b4.png,10,RINGTAIL,6,60
GCETRF_CC_13Sep2021_09030103_frame_4,09030103_frame_401.png,9/4/2021 3:28,09030103_frame_402.png,9/4/2021 3:28,99754369,9858,26731,120984,10,2024-06-25 22:47:51 UTC,classification_count,2024-06-03 21:10:53 UTC,2024-06-03 21:10:53 UTC,https://panoptes-uploads.zooniverse.org/subject_location/fa1a39bb-3142-4c05-9a36-d4a5c8cfe489.png,https://panoptes-uploads.zooniverse.org/subject_location/2511df87-fb53-4072-8c27-2bdbceb5027f.png,10,RINGTAIL,7,70
